id,category,species_id,pokemon_id,form_id,variant,orientation,shiny,animated,format,width,height,frame_count,size_bytes,sha256,source_id,source_revision,source_path,local_path,license_status,compatibility_score,compatibility_class,runtime_enabled,replacement_required
pokemon:0413-wormadam:battle-sprite:front-shiny,battle-sprite,413,413,,front-shiny,front,true,false,png,96,96,1,577,aa2d53cb8327660732b3067773f815890f74d27ab9d7994e2c590912f4459084,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/413.png,content/packs/pokemon-canonical/creatures/0413-wormadam/sprites/0413-wormadam--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0414-mothim:battle-sprite:front-normal,battle-sprite,414,414,,front-normal,front,false,false,png,96,96,1,822,d00ec52ffa742ca0e77a5c55e30483664746ca578d39068fe199cc3083f32f51,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/414.png,content/packs/pokemon-canonical/creatures/0414-mothim/sprites/0414-mothim--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0414-mothim:battle-sprite:back-normal,battle-sprite,414,414,,back-normal,back,false,false,png,96,96,1,760,a263b4349534aecefd487510d062774f5bff88b56b9fa9c50c00b552f2d25e73,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/414.png,content/packs/pokemon-canonical/creatures/0414-mothim/sprites/0414-mothim--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0414-mothim:battle-sprite:back-shiny,battle-sprite,414,414,,back-shiny,back,true,false,png,96,96,1,759,3732935e5b0707191f3dd7b24f92e54bc4093a330a570080287fa61858c150b7,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/414.png,content/packs/pokemon-canonical/creatures/0414-mothim/sprites/0414-mothim--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0414-mothim:battle-sprite:front-shiny,battle-sprite,414,414,,front-shiny,front,true,false,png,96,96,1,822,db874b20f340b21721562241c3011728d6b3d60fd8c4452be08731202ac59377,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/414.png,content/packs/pokemon-canonical/creatures/0414-mothim/sprites/0414-mothim--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0415-combee:battle-sprite:front-normal,battle-sprite,415,415,,front-normal,front,false,false,png,96,96,1,493,0851c3e91ac97ba770278a09b5ab87fa938d62b66c3d0368e7ee584a00fd7e70,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/415.png,content/packs/pokemon-canonical/creatures/0415-combee/sprites/0415-combee--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0415-combee:battle-sprite:back-normal,battle-sprite,415,415,,back-normal,back,false,false,png,96,96,1,516,b77e21f70c7f1cc9dffe3ddde4775abbb42775fafb46540aaf69c561dbff538c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/415.png,content/packs/pokemon-canonical/creatures/0415-combee/sprites/0415-combee--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0415-combee:battle-sprite:back-shiny,battle-sprite,415,415,,back-shiny,back,true,false,png,96,96,1,516,6d812c14c24f4e1eac7c4a2a30a97d4e7c7d5a0e63874cee80b334ba3e387796,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/415.png,content/packs/pokemon-canonical/creatures/0415-combee/sprites/0415-combee--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0415-combee:battle-sprite:front-shiny,battle-sprite,415,415,,front-shiny,front,true,false,png,96,96,1,493,df4b7d96165393a85102451d3b021ee901427777dd07ecf6247b7f50e34dc894,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/415.png,content/packs/pokemon-canonical/creatures/0415-combee/sprites/0415-combee--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0416-vespiquen:battle-sprite:front-normal,battle-sprite,416,416,,front-normal,front,false,false,png,96,96,1,875,7ff26fc0dde80a17f9bd1fbacd4ea96126c089590f86d9a25b61658c1e31770f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/416.png,content/packs/pokemon-canonical/creatures/0416-vespiquen/sprites/0416-vespiquen--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0416-vespiquen:battle-sprite:back-normal,battle-sprite,416,416,,back-normal,back,false,false,png,96,96,1,854,5a541bbacd35afbe3a380d8d054ccc09d300e12727044d45138d2911d490bfd0,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/416.png,content/packs/pokemon-canonical/creatures/0416-vespiquen/sprites/0416-vespiquen--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0416-vespiquen:battle-sprite:back-shiny,battle-sprite,416,416,,back-shiny,back,true,false,png,96,96,1,850,a26ac3d4714076e2af055083691ce94e37e354550635670875c266e3618cdcf9,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/416.png,content/packs/pokemon-canonical/creatures/0416-vespiquen/sprites/0416-vespiquen--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0416-vespiquen:battle-sprite:front-shiny,battle-sprite,416,416,,front-shiny,front,true,false,png,96,96,1,872,854db67de035fb427873966df0fe6f6ee5b6c44066677820ab2e6420470639f2,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/416.png,content/packs/pokemon-canonical/creatures/0416-vespiquen/sprites/0416-vespiquen--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0417-pachirisu:battle-sprite:front-normal,battle-sprite,417,417,,front-normal,front,false,false,png,96,96,1,610,0834dcfd96b7083b1ff1f1201655e25b828245b561c2fda37c0f66d0f0a5dc7e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/417.png,content/packs/pokemon-canonical/creatures/0417-pachirisu/sprites/0417-pachirisu--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0417-pachirisu:battle-sprite:back-normal,battle-sprite,417,417,,back-normal,back,false,false,png,96,96,1,560,24d71b5d179d61a368a44cf6084e00cac1a860a76d98f4c7825079c36835aed3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/417.png,content/packs/pokemon-canonical/creatures/0417-pachirisu/sprites/0417-pachirisu--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0417-pachirisu:battle-sprite:back-shiny,battle-sprite,417,417,,back-shiny,back,true,false,png,96,96,1,560,29b0c59b60dc32b38c49114226476b37f2737ff8c05205915f1a6f6940a18c6a,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/417.png,content/packs/pokemon-canonical/creatures/0417-pachirisu/sprites/0417-pachirisu--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0417-pachirisu:battle-sprite:front-shiny,battle-sprite,417,417,,front-shiny,front,true,false,png,96,96,1,609,a875dfc61d5149ee8b9b9f63117dbda79fa398fdfb577058d9ab056c7c9c9840,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/417.png,content/packs/pokemon-canonical/creatures/0417-pachirisu/sprites/0417-pachirisu--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0418-buizel:battle-sprite:front-normal,battle-sprite,418,418,,front-normal,front,false,false,png,96,96,1,624,a616bdb833111f8e48cc4a9b1616091adddcc55e670dcfb143f9187a9621f449,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/418.png,content/packs/pokemon-canonical/creatures/0418-buizel/sprites/0418-buizel--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0418-buizel:battle-sprite:back-normal,battle-sprite,418,418,,back-normal,back,false,false,png,96,96,1,587,75a66abf92f9986d3625f937fbbf4b565b9d3d50ce1a328b9542a3ac7c9f13ff,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/418.png,content/packs/pokemon-canonical/creatures/0418-buizel/sprites/0418-buizel--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0418-buizel:battle-sprite:back-shiny,battle-sprite,418,418,,back-shiny,back,true,false,png,96,96,1,587,12ba67bef127a7bf079d95d8d91c0a5823efe3d2c67816f395abd636e042985b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/418.png,content/packs/pokemon-canonical/creatures/0418-buizel/sprites/0418-buizel--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0418-buizel:battle-sprite:front-shiny,battle-sprite,418,418,,front-shiny,front,true,false,png,96,96,1,623,82f8e7c5c7c0a8dba31b94b176ba7350ae1b7bb6efc21ae9aeefbc19d381949e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/418.png,content/packs/pokemon-canonical/creatures/0418-buizel/sprites/0418-buizel--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0419-floatzel:battle-sprite:front-normal,battle-sprite,419,419,,front-normal,front,false,false,png,96,96,1,937,d77497556f6daf282cf82197e49a3489ad44b912c4484bb2a24f7fec1d51811d,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/419.png,content/packs/pokemon-canonical/creatures/0419-floatzel/sprites/0419-floatzel--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0419-floatzel:battle-sprite:back-normal,battle-sprite,419,419,,back-normal,back,false,false,png,96,96,1,867,dbd7d4342e772472db3019014afd87373943e7562883cf5090125e18c250347c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/419.png,content/packs/pokemon-canonical/creatures/0419-floatzel/sprites/0419-floatzel--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0419-floatzel:battle-sprite:back-shiny,battle-sprite,419,419,,back-shiny,back,true,false,png,96,96,1,867,35b5e1d906acc935afbb2de5c1026911bac9e4eef30464cf3d0d918737f3072e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/419.png,content/packs/pokemon-canonical/creatures/0419-floatzel/sprites/0419-floatzel--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0419-floatzel:battle-sprite:front-shiny,battle-sprite,419,419,,front-shiny,front,true,false,png,96,96,1,938,15ed8956152aee37d63f1316ae393f37f2d765cd65230bd6e40be62351f56df1,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/419.png,content/packs/pokemon-canonical/creatures/0419-floatzel/sprites/0419-floatzel--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0420-cherubi:battle-sprite:front-normal,battle-sprite,420,420,,front-normal,front,false,false,png,96,96,1,469,818c054f0f4d28df3347539ec9a70ff5c7a01495bc137f060d25152280ad735b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/420.png,content/packs/pokemon-canonical/creatures/0420-cherubi/sprites/0420-cherubi--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0420-cherubi:battle-sprite:back-normal,battle-sprite,420,420,,back-normal,back,false,false,png,96,96,1,427,aa899597da33e67aea150348ad50251e3727e5da641b0cae4e8b3ed581127dd0,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/420.png,content/packs/pokemon-canonical/creatures/0420-cherubi/sprites/0420-cherubi--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0420-cherubi:battle-sprite:back-shiny,battle-sprite,420,420,,back-shiny,back,true,false,png,96,96,1,427,8a3c7aa6a6fb65f4fbd29bce17cde814efb5d3c9120680237654f5c079917945,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/420.png,content/packs/pokemon-canonical/creatures/0420-cherubi/sprites/0420-cherubi--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0420-cherubi:battle-sprite:front-shiny,battle-sprite,420,420,,front-shiny,front,true,false,png,96,96,1,470,9f17bd170c5909de513ed17df6f581f7d16299647908b4ea58c7b7cc3bafb8ff,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/420.png,content/packs/pokemon-canonical/creatures/0420-cherubi/sprites/0420-cherubi--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0421-cherrim:battle-sprite:front-normal,battle-sprite,421,421,,front-normal,front,false,false,png,96,96,1,512,9cd6785a48ad4f9db237ab9d80824daa209d68e2ffec9e9b3fb42cbea08f9ffd,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/421.png,content/packs/pokemon-canonical/creatures/0421-cherrim/sprites/0421-cherrim--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0421-cherrim:battle-sprite:back-normal,battle-sprite,421,421,,back-normal,back,false,false,png,96,96,1,485,b13ceccaa39dc8674962f9c1e163eed3f727d85fb3aaa6d50540866866367b2b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/421.png,content/packs/pokemon-canonical/creatures/0421-cherrim/sprites/0421-cherrim--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0421-cherrim:battle-sprite:back-shiny,battle-sprite,421,421,,back-shiny,back,true,false,png,96,96,1,482,43e86d62e96010099f8359787af206bdd82db31889322808bded16875220b1d9,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/421.png,content/packs/pokemon-canonical/creatures/0421-cherrim/sprites/0421-cherrim--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0421-cherrim:battle-sprite:front-shiny,battle-sprite,421,421,,front-shiny,front,true,false,png,96,96,1,510,a0bfd3f118dca5950f811337011545e7fef93303774995d39e16887f48d65965,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/421.png,content/packs/pokemon-canonical/creatures/0421-cherrim/sprites/0421-cherrim--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0422-shellos:battle-sprite:front-normal,battle-sprite,422,422,,front-normal,front,false,false,png,96,96,1,502,8e8cf55fcc7daf0e622073fa6d74a6852d2125c0e0c1c911f30f7ada6f947ddd,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/422.png,content/packs/pokemon-canonical/creatures/0422-shellos/sprites/0422-shellos--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0422-shellos:battle-sprite:back-normal,battle-sprite,422,422,,back-normal,back,false,false,png,96,96,1,503,c25f42fb24039225a2810a57a97a28946d185d64fe4cc9c7e71fe1ae7e1cc5d7,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/422.png,content/packs/pokemon-canonical/creatures/0422-shellos/sprites/0422-shellos--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0422-shellos:battle-sprite:back-shiny,battle-sprite,422,422,,back-shiny,back,true,false,png,96,96,1,503,39e8f1fc52b52f6cd87dbda855dd80dd83990ac42571cb4b2bcaa89269f5e811,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/422.png,content/packs/pokemon-canonical/creatures/0422-shellos/sprites/0422-shellos--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0422-shellos:battle-sprite:front-shiny,battle-sprite,422,422,,front-shiny,front,true,false,png,96,96,1,502,b689e50f4ec614a89da165f35883f2c83c25c837eac2dd9e74da9c31c5eb839e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/422.png,content/packs/pokemon-canonical/creatures/0422-shellos/sprites/0422-shellos--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0423-gastrodon:battle-sprite:front-normal,battle-sprite,423,423,,front-normal,front,false,false,png,96,96,1,686,fa2d2ef8c18fa4832cb0361745af6e998b5d46e1d556708d4ab06c40d3a6bf86,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/423.png,content/packs/pokemon-canonical/creatures/0423-gastrodon/sprites/0423-gastrodon--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0423-gastrodon:battle-sprite:back-normal,battle-sprite,423,423,,back-normal,back,false,false,png,96,96,1,619,0e50ac0a0281e653a13ab3ab77e8876da7dae7e4abc6a074c2e1b941b336ff80,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/423.png,content/packs/pokemon-canonical/creatures/0423-gastrodon/sprites/0423-gastrodon--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0423-gastrodon:battle-sprite:back-shiny,battle-sprite,423,423,,back-shiny,back,true,false,png,96,96,1,618,fcb410c236b594d0dfd61ab12681892a0f9f64f3bf29ef79034b31344c613681,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/423.png,content/packs/pokemon-canonical/creatures/0423-gastrodon/sprites/0423-gastrodon--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0423-gastrodon:battle-sprite:front-shiny,battle-sprite,423,423,,front-shiny,front,true,false,png,96,96,1,686,6afa6c0e068256b7ad0021306b345e96174660f99e1039cab428ca67baa09010,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/423.png,content/packs/pokemon-canonical/creatures/0423-gastrodon/sprites/0423-gastrodon--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0424-ambipom:battle-sprite:front-normal,battle-sprite,424,424,,front-normal,front,false,false,png,96,96,1,1121,2a0738931716a2ace41445fa010c5d815f4b27698289c981328e6b3f69b0a20d,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/424.png,content/packs/pokemon-canonical/creatures/0424-ambipom/sprites/0424-ambipom--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0424-ambipom:battle-sprite:back-normal,battle-sprite,424,424,,back-normal,back,false,false,png,96,96,1,1039,2c09ba27dd5ed5baca2672f0eef5bf50b9c6559894bb92f2bef10b16bfbe99f6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/424.png,content/packs/pokemon-canonical/creatures/0424-ambipom/sprites/0424-ambipom--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0424-ambipom:battle-sprite:back-shiny,battle-sprite,424,424,,back-shiny,back,true,false,png,96,96,1,1037,ee90ae16311281f915116d5a5f774d9f4797054dd2e2f6cbb2bb60c37e153efb,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/424.png,content/packs/pokemon-canonical/creatures/0424-ambipom/sprites/0424-ambipom--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0424-ambipom:battle-sprite:front-shiny,battle-sprite,424,424,,front-shiny,front,true,false,png,96,96,1,1118,afd1f39dffa6b3a978a5e151f73f1cee0aeac21591c4adbb6f73a93ab2a7d4b8,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/424.png,content/packs/pokemon-canonical/creatures/0424-ambipom/sprites/0424-ambipom--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0425-drifloon:battle-sprite:front-normal,battle-sprite,425,425,,front-normal,front,false,false,png,96,96,1,525,64ce6b1d2fe49d4b9173ff2d78e08359d2c8adbe35085eef7efc2415f9cdede9,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/425.png,content/packs/pokemon-canonical/creatures/0425-drifloon/sprites/0425-drifloon--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0425-drifloon:battle-sprite:back-normal,battle-sprite,425,425,,back-normal,back,false,false,png,96,96,1,435,7fc3a89b2d255b2a2a91160406168ec184e43048331ce1c1ece0455f7c3e9828,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/425.png,content/packs/pokemon-canonical/creatures/0425-drifloon/sprites/0425-drifloon--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0425-drifloon:battle-sprite:back-shiny,battle-sprite,425,425,,back-shiny,back,true,false,png,96,96,1,435,271bcbf30fc6b887e0859c00132b4fff51b108b97b266f64a7c5d283bbaccc34,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/425.png,content/packs/pokemon-canonical/creatures/0425-drifloon/sprites/0425-drifloon--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0425-drifloon:battle-sprite:front-shiny,battle-sprite,425,425,,front-shiny,front,true,false,png,96,96,1,523,8e937abbcbcff4af18d821654da18c4ced60628c06b9bd4b9d943a78ffdcb3a7,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/425.png,content/packs/pokemon-canonical/creatures/0425-drifloon/sprites/0425-drifloon--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0426-drifblim:battle-sprite:front-normal,battle-sprite,426,426,,front-normal,front,false,false,png,96,96,1,874,c5130eefb3858da52950d8e35742ceae443e8bb729cb7228aa32f32862fdb3d4,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/426.png,content/packs/pokemon-canonical/creatures/0426-drifblim/sprites/0426-drifblim--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0426-drifblim:battle-sprite:back-normal,battle-sprite,426,426,,back-normal,back,false,false,png,96,96,1,783,510e7c365fecd10f170d86c4a202c6c7c4d46620458b903e3713bdc1959e34bb,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/426.png,content/packs/pokemon-canonical/creatures/0426-drifblim/sprites/0426-drifblim--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0426-drifblim:battle-sprite:back-shiny,battle-sprite,426,426,,back-shiny,back,true,false,png,96,96,1,775,86bf21d5731b3099ef27442edff894cbefa6fab9681961d167bcb3be069a76c8,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/426.png,content/packs/pokemon-canonical/creatures/0426-drifblim/sprites/0426-drifblim--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0426-drifblim:battle-sprite:front-shiny,battle-sprite,426,426,,front-shiny,front,true,false,png,96,96,1,866,143dd1de7a5fd24def12ea6cf6c195208689df4777f7a0605ba2ea4805d9f794,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/426.png,content/packs/pokemon-canonical/creatures/0426-drifblim/sprites/0426-drifblim--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0427-buneary:battle-sprite:front-normal,battle-sprite,427,427,,front-normal,front,false,false,png,96,96,1,558,12d1688fd8a2074fb38faac339a955c332beba29d3864d94bcd51057d7ee431e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/427.png,content/packs/pokemon-canonical/creatures/0427-buneary/sprites/0427-buneary--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0427-buneary:battle-sprite:back-normal,battle-sprite,427,427,,back-normal,back,false,false,png,96,96,1,516,a33b4a28b0c7341f264f167ad1e6cf7f3c203e5d8a78b990f48af58fe76cfec9,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/427.png,content/packs/pokemon-canonical/creatures/0427-buneary/sprites/0427-buneary--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0427-buneary:battle-sprite:back-shiny,battle-sprite,427,427,,back-shiny,back,true,false,png,96,96,1,516,068ea17f1a9dfb8cdbd4f9676511c839e03e101a11d87364f05c8fb02056accd,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/427.png,content/packs/pokemon-canonical/creatures/0427-buneary/sprites/0427-buneary--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0427-buneary:battle-sprite:front-shiny,battle-sprite,427,427,,front-shiny,front,true,false,png,96,96,1,558,4b968ea56cc598b5bf98cd34292e50da9da1c78de444d0d728d8a896127a4708,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/427.png,content/packs/pokemon-canonical/creatures/0427-buneary/sprites/0427-buneary--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0428-lopunny:battle-sprite:front-normal,battle-sprite,428,428,,front-normal,front,false,false,png,96,96,1,845,5a5d5ba06f305ef439b2886bdd48125bf997bf420a4655372e3b903075bcf22c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/428.png,content/packs/pokemon-canonical/creatures/0428-lopunny/sprites/0428-lopunny--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0428-lopunny:battle-sprite:back-normal,battle-sprite,428,428,,back-normal,back,false,false,png,96,96,1,712,0d8b9e4930f668efcc0d73e7cb48dfb92e963fa4b77af69936c00b6bb9f4eee7,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/428.png,content/packs/pokemon-canonical/creatures/0428-lopunny/sprites/0428-lopunny--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0428-lopunny:battle-sprite:back-shiny,battle-sprite,428,428,,back-shiny,back,true,false,png,96,96,1,712,bcdc09cc879321f3a583af1a7dff4f40dd849d3686943f344cdbd004f9c6a7ad,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/428.png,content/packs/pokemon-canonical/creatures/0428-lopunny/sprites/0428-lopunny--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
